time,open,high,low,close,tick_volume,spread,real_volume
2025-03-29 09:33:00,4919.14,4919.454,4919.14,4919.454,57,490,0
2025-03-29 09:34:00,4919.459,4919.746,4919.459,4919.746,58,490,0
2025-03-29 09:35:00,4919.75,4919.995,4919.75,4919.995,54,490,0
2025-03-29 09:36:00,4919.997,4920.302,4919.997,4920.302,56,490,0
2025-03-29 09:37:00,4920.311,4920.592,4920.311,4920.592,57,490,0
2025-03-29 09:38:00,4920.597,4920.845,4919.377,4919.436,58,490,0
2025-03-29 09:39:00,4919.45,4919.748,4919.45,4919.748,52,490,0
2025-03-29 09:40:00,4919.754,4920.045,4919.754,4920.045,57,490,0
2025-03-29 09:41:00,4920.059,4920.284,4920.059,4920.284,55,490,0
2025-03-29 09:42:00,4920.292,4920.569,4920.292,4920.569,59,490,0
2025-03-29 09:43:00,4920.571,4920.831,4920.571,4920.831,54,490,0
2025-03-29 09:44:00,4920.836,4921.099,4920.836,4921.099,57,490,0
2025-03-29 09:45:00,4921.1,4921.403,4921.1,4921.403,54,490,0
2025-03-29 09:46:00,4921.405,4921.698,4921.405,4921.698,53,490,0
2025-03-29 09:47:00,4921.7,4921.988,4921.7,4921.988,56,490,0
2025-03-29 09:48:00,4921.992,4922.259,4921.992,4922.259,57,490,0
2025-03-29 09:49:00,4922.272,4922.546,4922.272,4922.546,57,490,0
2025-03-29 09:50:00,4922.549,4922.834,4922.549,4922.834,57,490,0
2025-03-29 09:51:00,4922.835,4923.127,4922.835,4923.127,56,490,0
2025-03-29 09:52:00,4923.141,4923.376,4918.996,4919.037,56,490,0
2025-03-29 09:53:00,4919.042,4919.34,4919.042,4919.34,57,490,0
2025-03-29 09:54:00,4919.343,4919.675,4919.343,4919.675,56,490,0
2025-03-29 09:55:00,4919.676,4919.953,4919.676,4919.953,57,490,0
2025-03-29 09:56:00,4919.959,4920.229,4919.959,4920.229,57,490,0
2025-03-29 09:57:00,4920.241,4920.56,4920.241,4920.56,58,490,0
2025-03-29 09:58:00,4920.568,4920.839,4920.568,4920.839,56,490,0
2025-03-29 09:59:00,4920.847,4921.096,4920.847,4921.096,57,490,0
2025-03-29 10:00:00,4921.098,4921.411,4921.098,4921.411,58,490,0
2025-03-29 10:01:00,4921.414,4921.719,4921.414,4921.719,56,490,0
2025-03-29 10:02:00,4921.724,4922.021,4921.724,4922.021,58,490,0
2025-03-29 10:03:00,4922.022,4922.333,4922.022,4922.333,58,490,0
2025-03-29 10:04:00,4922.343,4922.64,4922.343,4922.64,57,490,0
2025-03-29 10:05:00,4922.647,4922.904,4922.647,4922.904,54,490,0
2025-03-29 10:06:00,4922.909,4923.224,4922.909,4923.224,57,490,0
2025-03-29 10:07:00,4923.23,4923.473,4923.23,4923.473,56,490,0
2025-03-29 10:08:00,4923.477,4923.788,4923.477,4923.788,58,490,0
2025-03-29 10:09:00,4923.795,4924.042,4923.795,4924.042,58,490,0
2025-03-29 10:10:00,4924.049,4924.29,4924.049,4924.29,54,490,0
2025-03-29 10:11:00,4924.296,4924.563,4924.296,4924.563,56,490,0
2025-03-29 10:12:00,4924.563,4924.914,4924.563,4924.914,58,490,0
2025-03-29 10:13:00,4924.924,4925.215,4924.924,4925.215,55,490,0
2025-03-29 10:14:00,4925.218,4925.556,4925.218,4925.556,57,490,0
2025-03-29 10:15:00,4925.564,4925.863,4925.564,4925.863,59,490,0
2025-03-29 10:16:00,4925.868,4926.13,4925.868,4926.13,58,490,0
2025-03-29 10:17:00,4926.134,4926.432,4926.134,4926.432,57,490,0
2025-03-29 10:18:00,4926.436,4926.744,4926.436,4926.744,59,490,0
2025-03-29 10:19:00,4926.748,4927.011,4926.748,4927.011,55,490,0
2025-03-29 10:20:00,4927.015,4927.339,4927.015,4927.339,57,490,0
2025-03-29 10:21:00,4927.344,4927.632,4927.344,4927.632,55,490,0
2025-03-29 10:22:00,4927.637,4927.956,4927.637,4927.956,59,490,0
2025-03-29 10:23:00,4927.962,4928.23,4927.962,4928.23,57,490,0
2025-03-29 10:24:00,4928.235,4928.532,4928.235,4928.532,58,490,0
2025-03-29 10:25:00,4928.536,4928.81,4928.536,4928.81,57,490,0
2025-03-29 10:26:00,4928.811,4929.104,4928.811,4929.104,56,490,0
2025-03-29 10:27:00,4929.11,4929.397,4929.11,4929.397,58,490,0
2025-03-29 10:28:00,4929.401,4929.673,4929.401,4929.673,56,490,0
2025-03-29 10:29:00,4929.675,4929.965,4929.675,4929.965,57,490,0
2025-03-29 10:30:00,4929.966,4930.267,4929.966,4930.267,58,490,0
2025-03-29 10:31:00,4930.281,4930.563,4930.281,4930.563,57,490,0
2025-03-29 10:32:00,4930.565,4930.838,4930.565,4930.838,57,490,0
2025-03-29 10:33:00,4930.842,4931.115,4930.842,4931.115,55,490,0
2025-03-29 10:34:00,4931.118,4931.406,4931.118,4931.406,56,490,0
2025-03-29 10:35:00,4931.408,4931.668,4931.408,4931.668,57,490,0
2025-03-29 10:36:00,4931.678,4931.974,4931.678,4931.974,57,490,0
2025-03-29 10:37:00,4931.976,4932.266,4931.976,4932.266,55,490,0
2025-03-29 10:38:00,4932.266,4932.566,4932.266,4932.566,58,490,0
2025-03-29 10:39:00,4932.566,4932.85,4932.566,4932.85,58,490,0
2025-03-29 10:40:00,4932.853,4933.106,4932.853,4933.106,54,490,0
2025-03-29 10:41:00,4933.115,4933.441,4933.115,4933.441,59,490,0
2025-03-29 10:42:00,4933.454,4933.811,4933.454,4933.811,56,490,0
2025-03-29 10:43:00,4933.813,4934.067,4933.813,4934.067,53,490,0
2025-03-29 10:44:00,4934.07,4934.322,4934.07,4934.322,56,490,0
2025-03-29 10:45:00,4934.333,4934.673,4934.333,4934.673,58,490,0
2025-03-29 10:46:00,4934.678,4934.981,4934.678,4934.981,56,490,0
2025-03-29 10:47:00,4934.982,4935.258,4934.982,4935.258,56,490,0
2025-03-29 10:48:00,4935.265,4935.613,4935.265,4935.613,57,490,0
2025-03-29 10:49:00,4935.625,4935.914,4935.625,4935.914,53,490,0
2025-03-29 10:50:00,4935.917,4936.186,4935.917,4936.186,59,490,0
2025-03-29 10:51:00,4936.188,4936.508,4936.188,4936.508,58,490,0
2025-03-29 10:52:00,4936.51,4936.835,4936.51,4936.835,55,490,0
2025-03-29 10:53:00,4936.843,4937.01,4930.892,4930.996,57,490,0
2025-03-29 10:54:00,4931.001,4931.324,4931.001,4931.324,60,490,0
2025-03-29 10:55:00,4931.331,4931.595,4931.331,4931.595,57,490,0
2025-03-29 10:56:00,4931.596,4931.876,4931.596,4931.876,56,490,0
2025-03-29 10:57:00,4931.879,4932.133,4931.879,4932.133,55,490,0
2025-03-29 10:58:00,4932.144,4932.416,4932.144,4932.416,58,490,0
2025-03-29 10:59:00,4932.422,4932.721,4932.422,4932.721,53,490,0
2025-03-29 11:00:00,4932.727,4932.734,4925.76,4926.058,58,490,0
2025-03-29 11:01:00,4926.069,4926.378,4926.069,4926.378,57,490,0
2025-03-29 11:02:00,4926.382,4926.72,4926.382,4926.72,60,490,0
2025-03-29 11:03:00,4926.726,4926.961,4926.726,4926.961,57,490,0
2025-03-29 11:04:00,4926.975,4927.252,4926.975,4927.252,57,490,0
2025-03-29 11:05:00,4927.255,4927.455,4916.851,4916.936,58,490,0
2025-03-29 11:06:00,4916.945,4917.283,4916.945,4917.283,57,490,0
2025-03-29 11:07:00,4917.284,4917.566,4917.284,4917.566,56,490,0
2025-03-29 11:08:00,4917.567,4917.86,4917.567,4917.86,56,490,0
2025-03-29 11:09:00,4917.868,4918.182,4917.868,4918.182,57,490,0
2025-03-29 11:10:00,4918.184,4918.456,4918.184,4918.456,58,490,0
2025-03-29 11:11:00,4918.461,4918.759,4918.461,4918.759,58,490,0
2025-03-29 11:12:00,4918.766,4919.018,4918.766,4919.018,57,490,0
2025-03-29 11:13:00,4919.031,4919.304,4919.031,4919.304,58,490,0
2025-03-29 11:14:00,4919.304,4919.62,4919.304,4919.62,57,490,0
2025-03-29 11:15:00,4919.62,4920.006,4919.62,4920.006,59,490,0
2025-03-29 11:16:00,4920.014,4920.303,4920.014,4920.303,59,490,0
2025-03-29 11:17:00,4920.31,4920.606,4920.31,4920.606,60,490,0
2025-03-29 11:18:00,4920.608,4920.891,4920.608,4920.891,60,490,0
2025-03-29 11:19:00,4920.896,4921.197,4920.896,4921.197,56,490,0
2025-03-29 11:20:00,4921.197,4921.483,4921.197,4921.483,57,490,0
2025-03-29 11:21:00,4921.493,4921.791,4921.493,4921.791,58,490,0
2025-03-29 11:22:00,4921.793,4922.132,4921.793,4922.132,55,490,0
2025-03-29 11:23:00,4922.139,4922.465,4922.139,4922.465,57,490,0
2025-03-29 11:24:00,4922.465,4922.765,4922.465,4922.765,58,490,0
2025-03-29 11:25:00,4922.779,4923.087,4922.779,4923.087,59,490,0
2025-03-29 11:26:00,4923.09,4923.412,4923.09,4923.412,56,490,0
2025-03-29 11:27:00,4923.413,4923.7,4923.413,4923.7,57,490,0
2025-03-29 11:28:00,4923.701,4923.996,4923.701,4923.996,57,490,0
2025-03-29 11:29:00,4924.006,4924.346,4924.006,4924.346,57,490,0
2025-03-29 11:30:00,4924.353,4924.596,4924.353,4924.596,50,490,0
2025-03-29 11:31:00,4924.602,4924.891,4924.602,4924.891,56,490,0
2025-03-29 11:32:00,4924.902,4925.164,4924.902,4925.164,57,490,0
2025-03-29 11:33:00,4925.164,4925.45,4925.164,4925.45,55,490,0
2025-03-29 11:34:00,4925.45,4925.739,4925.45,4925.739,53,490,0
2025-03-29 11:35:00,4925.743,4926.055,4925.743,4926.055,57,490,0
2025-03-29 11:36:00,4926.07,4926.332,4926.07,4926.332,55,490,0
2025-03-29 11:37:00,4926.334,4926.613,4926.334,4926.613,57,490,0
2025-03-29 11:38:00,4926.621,4926.941,4926.621,4926.941,60,490,0
2025-03-29 11:39:00,4926.941,4927.206,4926.941,4927.206,54,490,0
2025-03-29 11:40:00,4927.209,4927.53,4927.209,4927.53,58,490,0
2025-03-29 11:41:00,4927.53,4927.809,4927.53,4927.809,55,490,0
2025-03-29 11:42:00,4927.812,4928.135,4927.812,4928.135,53,490,0
2025-03-29 11:43:00,4928.139,4928.454,4928.139,4928.454,55,490,0
2025-03-29 11:44:00,4928.465,4928.78,4928.465,4928.78,56,490,0
2025-03-29 11:45:00,4928.786,4929.095,4928.786,4929.095,59,490,0
2025-03-29 11:46:00,4929.095,4929.4,4929.095,4929.4,58,490,0
2025-03-29 11:47:00,4929.404,4929.689,4929.404,4929.689,58,490,0
2025-03-29 11:48:00,4929.691,4929.981,4929.691,4929.981,59,490,0
2025-03-29 11:49:00,4929.984,4930.305,4929.984,4930.305,58,490,0
2025-03-29 11:50:00,4930.316,4930.654,4930.316,4930.654,57,490,0
2025-03-29 11:51:00,4930.655,4930.957,4930.655,4930.957,56,490,0
2025-03-29 11:52:00,4930.961,4931.267,4930.961,4931.267,55,490,0
2025-03-29 11:53:00,4931.267,4931.539,4931.267,4931.539,54,490,0
2025-03-29 11:54:00,4931.545,4931.816,4931.545,4931.816,57,490,0
2025-03-29 11:55:00,4931.82,4932.14,4931.82,4932.14,57,490,0
2025-03-29 11:56:00,4932.149,4932.4,4932.149,4932.4,57,490,0
2025-03-29 11:57:00,4932.402,4932.687,4932.402,4932.687,58,490,0
2025-03-29 11:58:00,4932.691,4932.97,4932.691,4932.97,57,490,0
2025-03-29 11:59:00,4932.975,4933.289,4932.975,4933.289,60,490,0
2025-03-29 12:00:00,4933.294,4933.589,4933.294,4933.589,57,490,0
2025-03-29 12:01:00,4933.595,4933.908,4933.595,4933.908,57,490,0
2025-03-29 12:02:00,4933.912,4934.18,4933.912,4934.18,52,490,0
2025-03-29 12:03:00,4934.185,4934.487,4934.185,4934.487,55,490,0
2025-03-29 12:04:00,4934.489,4934.836,4934.489,4934.836,58,490,0
2025-03-29 12:05:00,4934.839,4935.119,4934.839,4935.119,55,490,0
2025-03-29 12:06:00,4935.131,4935.45,4935.131,4935.45,57,490,0
2025-03-29 12:07:00,4935.46,4935.718,4935.46,4935.718,56,490,0
2025-03-29 12:08:00,4935.719,4935.991,4935.719,4935.991,53,490,0
2025-03-29 12:09:00,4935.995,4936.25,4935.995,4936.25,57,490,0
2025-03-29 12:10:00,4936.258,4936.573,4936.258,4936.573,58,490,0
2025-03-29 12:11:00,4936.579,4936.854,4936.579,4936.854,57,490,0
2025-03-29 12:12:00,4936.858,4937.165,4936.858,4937.165,59,490,0
2025-03-29 12:13:00,4937.167,4937.499,4937.167,4937.499,58,490,0
2025-03-29 12:14:00,4937.504,4937.828,4937.504,4937.828,55,490,0
2025-03-29 12:15:00,4937.838,4938.139,4937.838,4938.139,58,490,0
2025-03-29 12:16:00,4938.141,4938.425,4938.141,4938.425,57,490,0
2025-03-29 12:17:00,4938.426,4938.711,4938.426,4938.711,56,490,0
2025-03-29 12:18:00,4938.719,4939.042,4938.719,4939.042,56,490,0
2025-03-29 12:19:00,4939.049,4939.278,4939.049,4939.278,55,490,0
2025-03-29 12:20:00,4939.285,4939.585,4939.285,4939.585,58,490,0
2025-03-29 12:21:00,4939.59,4939.911,4939.59,4939.911,59,490,0
2025-03-29 12:22:00,4939.916,4940.213,4939.916,4940.213,57,490,0
2025-03-29 12:23:00,4940.215,4940.478,4940.215,4940.478,57,490,0
2025-03-29 12:24:00,4940.479,4940.753,4940.479,4940.753,56,490,0
2025-03-29 12:25:00,4940.754,4940.878,4932.278,4932.422,58,490,0
2025-03-29 12:26:00,4932.432,4932.737,4932.432,4932.737,56,490,0
2025-03-29 12:27:00,4932.741,4933.013,4932.741,4933.013,54,490,0
2025-03-29 12:28:00,4933.013,4933.285,4933.013,4933.285,56,490,0
2025-03-29 12:29:00,4933.287,4933.572,4933.287,4933.572,56,490,0
2025-03-29 12:30:00,4933.572,4933.86,4933.572,4933.86,55,490,0
2025-03-29 12:31:00,4933.863,4934.163,4933.863,4934.163,59,490,0
2025-03-29 12:32:00,4934.164,4934.44,4934.164,4934.44,58,490,0
2025-03-29 12:33:00,4934.444,4934.756,4934.444,4934.756,57,490,0
2025-03-29 12:34:00,4934.76,4935.024,4934.76,4935.024,54,490,0
2025-03-29 12:35:00,4935.028,4935.29,4935.028,4935.29,56,490,0
2025-03-29 12:36:00,4935.291,4935.567,4935.291,4935.567,55,490,0
2025-03-29 12:37:00,4935.569,4935.889,4935.569,4935.889,58,490,0
2025-03-29 12:38:00,4935.889,4936.179,4935.889,4936.179,55,490,0
2025-03-29 12:39:00,4936.18,4936.273,4925.274,4925.498,55,490,0
2025-03-29 12:40:00,4925.506,4925.817,4925.506,4925.817,58,490,0
2025-03-29 12:41:00,4925.825,4926.138,4925.825,4926.138,59,490,0
2025-03-29 12:42:00,4926.148,4926.431,4926.148,4926.431,55,490,0
2025-03-29 12:43:00,4926.435,4926.71,4926.435,4926.71,56,490,0
2025-03-29 12:44:00,4926.718,4927.019,4926.718,4927.019,58,490,0
2025-03-29 12:45:00,4927.023,4927.163,4917.775,4917.892,53,490,0
2025-03-29 12:46:00,4917.892,4918.177,4917.892,4918.177,58,490,0
2025-03-29 12:47:00,4918.187,4918.453,4918.187,4918.453,54,490,0
2025-03-29 12:48:00,4918.454,4918.717,4918.454,4918.717,56,490,0
2025-03-29 12:49:00,4918.72,4918.994,4918.72,4918.994,55,490,0
2025-03-29 12:50:00,4918.996,4919.315,4918.996,4919.315,54,490,0
2025-03-29 12:51:00,4919.318,4919.632,4919.318,4919.632,57,490,0
2025-03-29 12:52:00,4919.643,4919.936,4919.643,4919.936,58,490,0
2025-03-29 12:53:00,4919.941,4920.245,4919.941,4920.245,56,490,0
2025-03-29 12:54:00,4920.25,4920.546,4920.25,4920.546,56,490,0
2025-03-29 12:55:00,4920.554,4920.83,4920.554,4920.83,59,490,0
2025-03-29 12:56:00,4920.832,4921.064,4920.832,4921.064,56,490,0
2025-03-29 12:57:00,4921.075,4921.371,4921.075,4921.371,55,490,0
2025-03-29 12:58:00,4921.378,4921.689,4921.378,4921.689,57,490,0
2025-03-29 12:59:00,4921.698,4921.987,4921.698,4921.987,56,490,0
2025-03-29 13:00:00,4921.995,4922.262,4921.995,4922.262,57,490,0
2025-03-29 13:01:00,4922.265,4922.587,4922.265,4922.587,59,490,0
2025-03-29 13:02:00,4922.6,4922.876,4922.6,4922.876,59,490,0
2025-03-29 13:03:00,4922.88,4923.137,4922.88,4923.137,55,490,0
2025-03-29 13:04:00,4923.139,4923.433,4923.139,4923.433,53,490,0
2025-03-29 13:05:00,4923.436,4923.738,4923.436,4923.738,57,490,0
2025-03-29 13:06:00,4923.739,4924.044,4923.739,4924.044,56,490,0
2025-03-29 13:07:00,4924.052,4924.351,4924.052,4924.351,57,490,0
2025-03-29 13:08:00,4924.357,4924.656,4924.357,4924.656,56,490,0
2025-03-29 13:09:00,4924.656,4924.915,4924.656,4924.915,53,490,0
2025-03-29 13:10:00,4924.916,4925.228,4924.916,4925.228,56,490,0
2025-03-29 13:11:00,4925.233,4925.37,4920.912,4921.059,56,490,0
2025-03-29 13:12:00,4921.067,4921.319,4921.067,4921.319,56,490,0
2025-03-29 13:13:00,4921.32,4921.617,4921.32,4921.617,57,490,0
2025-03-29 13:14:00,4921.625,4921.888,4921.625,4921.888,56,490,0
2025-03-29 13:15:00,4921.889,4922.095,4910.659,4910.734,55,490,0
2025-03-29 13:16:00,4910.744,4911.0,4910.744,4911.0,53,490,0
2025-03-29 13:17:00,4911.0,4911.355,4911.0,4911.355,60,490,0
2025-03-29 13:18:00,4911.356,4911.652,4911.356,4911.652,59,490,0
2025-03-29 13:19:00,4911.654,4911.933,4911.654,4911.933,56,490,0
2025-03-29 13:20:00,4911.934,4912.199,4911.934,4912.199,59,490,0
2025-03-29 13:21:00,4912.204,4912.473,4912.204,4912.473,56,490,0
2025-03-29 13:22:00,4912.474,4912.783,4912.474,4912.783,58,490,0
2025-03-29 13:23:00,4912.789,4913.041,4904.202,4904.205,55,490,0
2025-03-29 13:24:00,4904.211,4904.505,4904.211,4904.505,57,490,0
2025-03-29 13:25:00,4904.514,4904.801,4904.514,4904.801,56,490,0
2025-03-29 13:26:00,4904.804,4905.12,4904.804,4905.12,56,490,0
2025-03-29 13:27:00,4905.129,4905.447,4905.129,4905.447,55,490,0
2025-03-29 13:28:00,4905.448,4905.711,4905.448,4905.711,57,490,0
2025-03-29 13:29:00,4905.72,4906.013,4905.72,4906.013,59,490,0
2025-03-29 13:30:00,4906.013,4906.321,4906.013,4906.321,58,490,0
2025-03-29 13:31:00,4906.322,4906.611,4906.322,4906.611,57,490,0
2025-03-29 13:32:00,4906.624,4906.888,4906.624,4906.888,56,490,0
2025-03-29 13:33:00,4906.89,4907.173,4906.89,4907.173,56,490,0
2025-03-29 13:34:00,4907.175,4907.507,4907.175,4907.507,58,490,0
2025-03-29 13:35:00,4907.518,4907.817,4907.518,4907.817,56,490,0
2025-03-29 13:36:00,4907.818,4908.115,4907.818,4908.115,52,490,0
2025-03-29 13:37:00,4908.12,4908.36,4908.12,4908.36,56,490,0
2025-03-29 13:38:00,4908.364,4908.672,4908.364,4908.672,58,490,0
2025-03-29 13:39:00,4908.676,4908.942,4908.676,4908.942,56,490,0
2025-03-29 13:40:00,4908.954,4909.276,4908.954,4909.276,56,490,0
2025-03-29 13:41:00,4909.285,4909.577,4909.285,4909.577,55,490,0
2025-03-29 13:42:00,4909.586,4909.911,4909.586,4909.911,59,490,0
2025-03-29 13:43:00,4909.921,4910.232,4909.921,4910.232,58,490,0
2025-03-29 13:44:00,4910.24,4910.523,4910.24,4910.523,57,490,0
2025-03-29 13:45:00,4910.529,4910.79,4910.529,4910.79,59,490,0
2025-03-29 13:46:00,4910.796,4911.043,4910.796,4911.043,59,490,0
2025-03-29 13:47:00,4911.049,4911.378,4911.049,4911.378,58,490,0
2025-03-29 13:48:00,4911.381,4911.659,4911.381,4911.659,57,490,0
2025-03-29 13:49:00,4911.661,4911.897,4911.661,4911.897,55,490,0
2025-03-29 13:50:00,4911.904,4912.191,4911.904,4912.191,56,490,0
2025-03-29 13:51:00,4912.195,4912.47,4912.195,4912.47,55,490,0
2025-03-29 13:52:00,4912.472,4912.774,4912.472,4912.774,56,490,0
2025-03-29 13:53:00,4912.778,4913.09,4912.778,4913.09,56,490,0
2025-03-29 13:54:00,4913.09,4913.407,4913.09,4913.407,57,490,0
2025-03-29 13:55:00,4913.411,4913.75,4913.411,4913.75,58,490,0
2025-03-29 13:56:00,4913.754,4914.05,4913.754,4914.05,55,490,0
2025-03-29 13:57:00,4914.062,4914.321,4914.062,4914.321,57,490,0
2025-03-29 13:58:00,4914.326,4914.629,4914.326,4914.629,54,490,0
2025-03-29 13:59:00,4914.642,4914.899,4914.642,4914.899,51,490,0
2025-03-29 14:00:00,4914.903,4915.179,4914.903,4915.179,55,490,0
2025-03-29 14:01:00,4915.186,4915.517,4915.186,4915.517,58,490,0
2025-03-29 14:02:00,4915.521,4915.785,4915.521,4915.785,54,490,0
2025-03-29 14:03:00,4915.786,4916.054,4915.786,4916.054,55,490,0
2025-03-29 14:04:00,4916.059,4916.376,4916.059,4916.376,57,490,0
2025-03-29 14:05:00,4916.379,4916.695,4916.379,4916.695,57,490,0
2025-03-29 14:06:00,4916.707,4917.027,4916.707,4917.027,57,490,0
2025-03-29 14:07:00,4917.029,4917.307,4917.029,4917.307,59,490,0
2025-03-29 14:08:00,4917.315,4917.663,4917.315,4917.663,58,490,0
2025-03-29 14:09:00,4917.664,4917.929,4917.664,4917.929,54,490,0
2025-03-29 14:10:00,4917.936,4918.245,4917.936,4918.245,55,490,0
2025-03-29 14:11:00,4918.254,4918.542,4918.254,4918.542,57,490,0
2025-03-29 14:12:00,4918.544,4918.808,4918.544,4918.808,55,490,0
2025-03-29 14:13:00,4918.819,4919.102,4918.819,4919.102,54,490,0
2025-03-29 14:14:00,4919.103,4919.396,4915.671,4915.684,56,490,0
2025-03-29 14:15:00,4915.684,4915.947,4915.684,4915.947,56,490,0
2025-03-29 14:16:00,4915.952,4916.226,4915.952,4916.226,55,490,0
2025-03-29 14:17:00,4916.231,4916.517,4916.231,4916.517,56,490,0
2025-03-29 14:18:00,4916.523,4916.735,4916.523,4916.735,50,490,0
2025-03-29 14:19:00,4916.738,4917.037,4916.738,4917.037,56,490,0
2025-03-29 14:20:00,4917.045,4917.334,4917.045,4917.334,60,490,0
2025-03-29 14:21:00,4917.342,4917.647,4917.342,4917.647,56,490,0
2025-03-29 14:22:00,4917.649,4917.937,4917.649,4917.937,58,490,0
2025-03-29 14:23:00,4917.939,4918.248,4917.939,4918.248,56,490,0
2025-03-29 14:24:00,4918.254,4918.539,4918.254,4918.539,59,490,0
2025-03-29 14:25:00,4918.54,4918.789,4918.54,4918.789,53,490,0
2025-03-29 14:26:00,4918.792,4919.115,4918.792,4919.115,58,490,0
2025-03-29 14:27:00,4919.118,4919.396,4919.118,4919.396,56,490,0
2025-03-29 14:28:00,4919.404,4919.687,4919.404,4919.687,57,490,0
2025-03-29 14:29:00,4919.69,4919.943,4919.69,4919.943,55,490,0
2025-03-29 14:30:00,4919.948,4920.224,4919.948,4920.224,57,490,0
2025-03-29 14:31:00,4920.227,4920.573,4920.227,4920.573,56,490,0
2025-03-29 14:32:00,4920.579,4920.878,4920.579,4920.878,57,490,0
2025-03-29 14:33:00,4920.883,4921.187,4920.883,4921.187,54,490,0
2025-03-29 14:34:00,4921.19,4921.28,4917.275,4917.432,58,490,0
2025-03-29 14:35:00,4917.443,4917.73,4917.443,4917.73,55,490,0
2025-03-29 14:36:00,4917.738,4917.989,4917.738,4917.989,58,490,0
2025-03-29 14:37:00,4917.991,4918.277,4917.991,4918.277,57,490,0
2025-03-29 14:38:00,4918.281,4918.57,4918.281,4918.57,54,490,0
2025-03-29 14:39:00,4918.572,4918.842,4918.572,4918.842,52,490,0
2025-03-29 14:40:00,4918.848,4919.137,4918.848,4919.137,57,490,0
2025-03-29 14:41:00,4919.147,4919.485,4919.147,4919.485,57,490,0
2025-03-29 14:42:00,4919.492,4919.758,4919.492,4919.758,56,490,0
2025-03-29 14:43:00,4919.766,4920.127,4919.766,4920.127,57,490,0
2025-03-29 14:44:00,4920.132,4920.445,4920.132,4920.445,55,490,0
2025-03-29 14:45:00,4920.45,4920.726,4920.45,4920.726,56,490,0
2025-03-29 14:46:00,4920.729,4920.817,4917.158,4917.369,60,490,0
2025-03-29 14:47:00,4917.374,4917.665,4917.374,4917.665,56,490,0
2025-03-29 14:48:00,4917.666,4917.931,4917.666,4917.931,57,490,0
2025-03-29 14:49:00,4917.936,4918.249,4917.936,4918.249,56,490,0
2025-03-29 14:50:00,4918.256,4918.538,4918.256,4918.538,57,490,0
2025-03-29 14:51:00,4918.544,4918.83,4918.544,4918.83,57,490,0
2025-03-29 14:52:00,4918.842,4919.138,4918.842,4919.138,55,490,0
2025-03-29 14:53:00,4919.14,4919.459,4919.14,4919.459,56,490,0
2025-03-29 14:54:00,4919.464,4919.764,4919.464,4919.764,57,490,0
2025-03-29 14:55:00,4919.77,4920.06,4919.77,4920.06,52,490,0
2025-03-29 14:56:00,4920.063,4920.352,4920.063,4920.352,57,490,0
2025-03-29 14:57:00,4920.352,4920.594,4920.352,4920.594,58,490,0
2025-03-29 14:58:00,4920.595,4920.906,4920.595,4920.906,58,490,0
2025-03-29 14:59:00,4920.91,4921.229,4920.91,4921.229,58,490,0
2025-03-29 15:00:00,4921.233,4921.488,4921.233,4921.488,53,490,0
2025-03-29 15:01:00,4921.495,4921.739,4921.495,4921.739,55,490,0
2025-03-29 15:02:00,4921.745,4922.071,4921.745,4922.071,58,490,0
2025-03-29 15:03:00,4922.072,4922.125,4909.894,4910.141,56,490,0
2025-03-29 15:04:00,4910.141,4910.416,4910.141,4910.416,58,490,0
2025-03-29 15:05:00,4910.417,4910.743,4910.417,4910.743,58,490,0
2025-03-29 15:06:00,4910.744,4910.976,4910.744,4910.976,58,490,0
2025-03-29 15:07:00,4910.977,4911.233,4910.977,4911.233,59,490,0
2025-03-29 15:08:00,4911.234,4911.577,4911.234,4911.577,59,490,0
2025-03-29 15:09:00,4911.579,4911.851,4911.579,4911.851,55,490,0
2025-03-29 15:10:00,4911.854,4912.132,4911.854,4912.132,53,490,0
2025-03-29 15:11:00,4912.146,4912.414,4912.146,4912.414,55,490,0
2025-03-29 15:12:00,4912.426,4912.73,4912.426,4912.73,54,490,0
2025-03-29 15:13:00,4912.732,4913.008,4912.732,4913.008,56,490,0
2025-03-29 15:14:00,4913.013,4913.294,4913.013,4913.294,58,490,0
2025-03-29 15:15:00,4913.299,4913.558,4913.299,4913.558,59,490,0
2025-03-29 15:16:00,4913.558,4913.842,4913.558,4913.842,57,490,0
2025-03-29 15:17:00,4913.846,4914.119,4913.846,4914.119,57,490,0
2025-03-29 15:18:00,4914.125,4914.452,4914.125,4914.452,56,490,0
2025-03-29 15:19:00,4914.456,4914.756,4914.456,4914.756,60,490,0
2025-03-29 15:20:00,4914.759,4915.032,4914.759,4915.032,54,490,0
2025-03-29 15:21:00,4915.033,4915.362,4915.033,4915.362,59,490,0
2025-03-29 15:22:00,4915.365,4915.632,4915.365,4915.632,57,490,0
2025-03-29 15:23:00,4915.634,4915.916,4915.634,4915.916,56,490,0
2025-03-29 15:24:00,4915.917,4916.167,4915.917,4916.167,54,490,0
2025-03-29 15:25:00,4916.17,4916.436,4916.17,4916.436,58,490,0
2025-03-29 15:26:00,4916.436,4916.728,4916.436,4916.728,58,490,0
2025-03-29 15:27:00,4916.733,4917.033,4916.733,4917.033,58,490,0
2025-03-29 15:28:00,4917.045,4917.336,4917.045,4917.336,58,490,0
2025-03-29 15:29:00,4917.339,4917.655,4917.339,4917.655,57,490,0
2025-03-29 15:30:00,4917.663,4917.974,4917.663,4917.974,58,490,0
